op_index,op_name,transform_start_ms,dram_start_ms,dram_end_ms,compute_start_ms,op_end_ms
0,0_ATTN_x_rsqrt,0.0,0.0,0.0,0.0,0.000117052
1,0_ATTN_hc_fn_linear,0.000117052,0.0,4.743e-05,0.000117052,0.000237552
2,0_ATTN_F_rsqrt,0.000237552,0.0,4.743e-05,0.000364552,0.000365052
3,0_ATTN_pre_x,0.000365052,0.0,4.743e-05,0.000365052,0.00036855199999999996
4,0_ATTN_pre_x_reducesum,0.00036855199999999996,0.0,4.743e-05,0.00036855199999999996,0.000371552
5,0_ATTN_attn_norm,0.000371552,0.0,4.743e-05,0.000371552,0.00045483
6,0_q_a_linear,0.00045483,4.743e-05,0.000426869,0.00050658,0.00061858
7,0_q_norm,0.00061858,0.0,0.000426869,0.0007055799999999999,0.00072058
8,0_q_b_linear,0.00072058,0.000426869,0.002279471,0.00081808,0.002279471
9,0_qb_rnorm,0.002279471,0.0,0.002279471,0.002475221,0.002625707
10,0_q_rope,0.002625707,0.0,0.002279471,0.002625707,0.002753707
11,0_kv_linear,0.002753707,0.002279471,0.00253243,0.0028054570000000003,0.0029174570000000005
12,0_kv_norm,0.0029174570000000005,0.0,0.00253243,0.0029824570000000004,0.0029874570000000002
13,0_kv_rope,0.0029874570000000002,0.0,0.00253243,0.0029874570000000002,0.0029884570000000004
14,0_hca_compressor_wkv,0.0029884570000000004,0.00253243,0.002970249,0.0030402070000000005,0.0031522070000000006
15,0_hca_compressor_wgate,0.0031522070000000006,0.002970249,0.003389859,0.0032039570000000008,0.003389859
16,0_hca_compressor_score_softmax,0.003389859,0.0,0.003389859,0.0034768589999999997,0.003561946
17,0_hca_compressor_kv_mul_score,0.003561946,0.0,0.003389859,0.0036489459999999997,0.0036509459999999995
18,0_hca_compressor_kv_reducesum,0.0036509459999999995,0.0,0.003389859,0.0037411959999999996,0.0037421959999999997
19,0_hca_compressor_kv_rmsnorm,0.0037421959999999997,0.0,0.003389859,0.0037421959999999997,0.0037471959999999995
